Easy DVD CD Audio Backup Studio,"Easy DVD CD Audio Backup Studio 4 backup tools in 1 kit: convert dvd, burn vcd/svcd, convert audio cd & create audio CD"
Super DVD Copy,A user-friendly and lightweight application whose main purpose consists of helping you backup your DVD movies by duplicating them
ISOBurn,"A GUI frontend for the cdburn and dvdburn tools found in the ""Windows Resource Kit"""
Digigenius DVD Cloner,Digigenius DVD Cloner - allows you to make the highest quality backup copies of movies you have.
Right Autorun Pro,Application that creates presentation slides and autorun CDs
honestech Fireman CD / DVD Burner,"Easily create multi-session data CD/DVD, audio or MP3 CD, and video discs"
Wii Parental Control,Wii Parental Control was created to let parents decide when and for how long their children can use the computer/internet.
AVS Data Burner,AVS Data Burner - create data CD and DVD
DVD-Lab,DVD-lab is a new DVD authoring tool which has a modern professional interface
Doorkeeper,Doorkeeper allows you to open and close your CD-ROM drive in one click
DVD Creator Plus,"DVD Creator Plus is a fast, powerful and easy-to-use dvd authoring & dvd burning tool"
Dual DVD copy Platinum,"dual DVD copy Platinum - You can copy of the Video-DVD disk to DVD-R/RW, DVD+R/RW, DVD+R9 (Dual Layer)"
DVD-lab Authoring,DVD-lab is far the most impressive DVD authoring program we've seen at this level
Ease DVD Ripper,"Software solution that allows you to rip DVD to VCD, DivX, MPEG, SVCD, AVI, it supports many file formats and it comes with a built-in media player for previewing files"
ArtCine NFO Creator,This program can create any kind of NFO files you desire
DVD-TO-AVI,DVD-TO-AVI - the ideal method to backup DVD copy speedily with fine audio and video effect. The quality of the output file greatly depends on the configuration you choose for the conversion.
IceTea,Convert your old PSX CD's for use in the Sony PSP system
DVD TO MPEG,DVD TO MPEG convert DVD MOVIES in different regions to files in MPEG-I or MPEG-II
CD-Tag,"CD-Tag - Rip CD's, encode to MP3, FLAC, OGG, APE, and tag and rename your music files"
BackupHDDVD,A useful tool for decrypting HD DVD files
DropToCD (DataCD / DVD),"DropToCD allows you to record, erase, rewrite CDs, and make ISO-files"
A1 DVD Copy,Backup your favorite DVD movies to hard disc or DVD+/-R/RW discs!
SysUtils Device Manager,SysUtils Device Manager the removable device access control solution
DiscKeeper BlackBox,DiscKeeper BlackBox is a burning software which is used to protect data files
AutorunMagick Studio,Autorun Magick Studio - a powerful development tool in creating dynamic and interactive applications for your autorun CD or DVDs
Autorun CD Studio,Autorun CD Studio - Enjoy 6 wizard steps that converts your Webpage design into autorun CD programs
bluray key finder,bluray key finder grab the volume key from windvd memory
hd-dvd volume key finder,hd-dvd volume key finder grab the volume key from windvd memory
VUKeyfinder,VUK keyfinder that utilizes a WinHex Script to find the VUK of a HD-DVD from a memory dump
DVD Reauthor Professional,A powerful tool for Scenarist script creation
Virtual Drive Creator,A simplistic and useful piece of software designed to help you create virtual drives and keep the virtual drives active all the time
A1 DVD Audio Ripper,"A1 DVD Audio Ripper ia a DVD audio ripper application for converting DVDs to MP3, WAV, WMA, OGG"
GEAR PRO - Mastering Edition,"Burn data to discs or replicate the contents of CDs and DVDs with minimal effort, thanks to this comprehensive and reliable piece of software"
Power AutoPlay Menu Wizard,Create professional CD/DVD menus for your discs
FilmShrink,FilmShrink is a DVD-Video - Backup software which transcodes video titles into the RealMedia format powered by Helix DNA
YASA DVD to VCD Converter,YASA DVD to VCD Converter allows you to backup your DVD movies to VCD/SVCD/AVI/DivX
YASA DVD to AVI Converter,"Convert DVD to AVI, Convert VOB to AVI, Convert DVD to DivX, Convert VOB to DivX"
DVD to VCD AVI DivX Converter,"DVD to VCD AVI DivX Converter - Converts DVD to VCD, Convert DVD to SVCD, Convert DVD to AVI, Convert VOB to MPEG"
Alcoholer,"Combine ClonyXXL with Alcohol 120%, CloneCD and BlindWrite"
DVD Power Burner Deluxe,"DVD Power Burner Deluxe - Easy-to-use tool that burns data, audios, videos, and images to CD/ DVD"
Ultimate CD / DVD Burner,Powerful and easy-to-use CD / DVD burner
SpeedUsb2CdDvd,SpeedUsb2CdDvd allows you to backup your removal media (USB Keys) content
FixVTS,A lightweight and portable application that repairs VOB files by updating the LBA pointers and removing unreferenced and blank cells
QuickBurn,QuickBurn - Easy and very short to use burning software
GEAR PRO Professional Edition,GEAR PRO Professional Edition - CD and DVD duplication and data storage
GEAR DVD,With GEAR DVD you will be able to create and burn DVD-ROM titles for software or data distribution
CDEveryWhere,CDEveryWhere - Makes it easy to create a professional Hybrid CD by creating a single disk image!
MadZ CD Duplicator,"A CD ripper, CD burner, data CD creator, and audio file format converter"
honestech Burn DVD,"HT Burn DVD - produce DVD, SVCD & VCD's from movie or music video files"
Dvd Power Burner,"Burns data like music, videos, and images to CDs and DVDs via an accessible and intuitive interface that comes even with direct general system shortcuts"
DVD EZ Copy,DVD EZ Copy - Easy CD/DVD burning and back up tool for DVD Movie and data
MAKara CDCatalog,"MAKara CDCatalog - Scan your CD-Rs, catalog the files and save the files in a database"
123 DVD Ripper,123 DVD Ripper is an easy-to-use and powerful DVD ripping software
WinHIIP,Speed up the process of installing images with this program that allows access to internal hard disk drives which have been connected via USB-to-IDE
Pocket DVD Studio,"Pocket DVD Studio - watch DVD movies on all kinds of devices including Pocket PC, Smartphone, Portable Media Center, Palm etc"
DVD-TO-DVDR,DVD-TO-DVDR - a easy to use software to copy a DVD movie to a DVD R
DVD-TO-SVCD,An easy to use software to convert a DVD movie to VCD/SVCD
AVS CD / DVD / BD Data Burner,A convenient software to create data CD and DVD
Amigo DVD Ripper,Backup your DVD movie in smaller video files with quality
CD / DVD Locker,CD/DVD Locker - Free CD/DVD Drive Locker
DVD ReBuilder Free,"Back up DVD movies to file in case you lose or misplace the original discs by relying on multiple encoder engines, select the audio and subtitle stream, and more"
YASA DVD Audio Ripper,"Software solution that allows you to rip DVD audio to various file formats and backup data on your computer, you can adjust the quality of output files"
CD Archive,CD Archive is a free tool that allows you to archive the content of your CD/DVD ROMs
DVD to All Ripper,DVD to All Ripper - a tool created to rip dvd to many video or audio formats
CDInterface Studio,An intuitive application that allows users to create autoplay or autorun CD menus by selecting from different preset CD menus with minimum effort
ISO Maker,Okoker ISO Maker is a useful and professional make and burn ISO tool
ABC DVD Copy,ABC DVD Copy - Make backup copies of your favorite DVDs with just a few clicks
Aurora DVD Copy,Aurora DVD Copy is a high quality and extremely fast DVD backup and shrink tool
DVDPlanner BASIC,A fully featured DVD authoring solution.
All2DVD,Transcode any video file into a DVD
DVD Reauthor,"Software solution that allows you to perform reauthoring operations on your DVDs, you can decompile of DVD into video, audio and other files"
Dvd95Copy Lite,Dvd95Copy Lite - Copy any DVD to a regular DVD recordable
Photo to PSP,"Photo to PSP - easy transfer and resize of photos to PlayStation Portable, PSP"
DVD Region+CSS Free,Watch and copy any region-coded/CSS-encrypted DVD movies
Cd Autoplay Gen,Cd Autoplay Gen - Create your own stunning menu/ program driven autorun Cd with many features
WinMPG DVD Ripper,WinMPG DVD Ripper is a software for DVD ripping
ShellRun,ShellRun will AutoPlay a web page or document on your Windows CD
CD Mp3 Extractor,CD Mp3 Extractor is a easy and powerful Audio CD ripper application for extracting digital audio tracks
Pavo DVD Express,"Pavo DVD Express is a powerful, splendid and easy to use DVD authoring tool"
Dukelupus AutoRun,Build autorun menus for your CDs and DVDs by working on a template Autorun.ini file provided by the package thanks to this practical little tool
LC ISO Creator,Straightforward and reliable piece of software designed to help you create ISO images from CD or DVD content without requiring advanced computer knowledge
Cheetah CommandLine Burner,"Burn CD-R, CD-RW, DVD+RW, DVD+R, DVD-R, DVD-RW, DVD-RAM, and Dual Layer DVD+R disc's from the Command Line"
Mphix Ghost CD-player,Mphix Ghost CD-player is a free media-player which can play a cd while not even active
WinEject,Allows you to open and close the tray of CD ROM and DVD drives.
Trixon BRC - Bitrate Calculator,Trixon BRC - Bitrate Calculator is a useful and reliable bitrate calculator
Virtual CD Manager,"Manage your image files of CD/DVD (*.ISO) with database, and open them like in a physical CD-ROM,write memo,search etc"
Vector Eye Basic,Vector Eye Basic - A great raster to vector converter for all graphic-designers
OmniPatcher for LiteOn/Sony Optical Drives,"A lightweight and portable graphical all-in-one patcher designed for LiteOn and Sony optical drives, running on low system resources"
CD to MP3 Converter,CD to MP3 Converter can Convert CD to MP3 and Convert CD to WAV on-the-fly
Ace DVD Backup,"Backup dvd to vcd, svcd, avi, divx, xvid formats"
Easy DVD Ripper,Easy DVD Ripper - Very Easy To Use DVD Ripping Software With Excellent Image And Sound Quality
A-Ray Scanner,A CD/DVD protection scanner
VCDGear,"Extract MPEG streams from CD images, convert VCD files to MPEG, correct MPEG errors etc"
DVD to VCD Ripper,Rip your favorite DVD into VCD or SVCD format easily
Sothink DVD EZWorkshop,Covers all your needs for DVD creation
1st Clone DVD,Make perfect-quality backup copies of all your DVD movies
DVD Shrink,"Easily back up content of media DVD with powerful compression to reduce size, manage subtitles, and burn back to disk whenever ready"
